Name,oldest_sequence,newest_sequence,number_taxa
UK5033,2020-03-28,2020-03-28,1
UK4126,2020-03-30,2020-03-30,1
UK5065,2020-03-29,2020-03-29,1
UK4599,2020-03-29,2020-03-29,1
UK5536,2020-03-29,2020-03-29,1
UK4127,2020-03-29,2020-03-29,1
UK1430,2020-03-28,2020-03-28,1
UK1760,2020-03-28,2020-03-28,1
UK4600,2020-03-30,2020-03-30,1
UK4128,2020-03-31,2020-03-31,1
UK4129,2020-03-30,2020-03-30,1
UK1114,2020-03-01,2020-03-01,1
UK1170,2020-03-03,2020-03-03,1
UK4172,2020-03-02,2020-03-02,1
UK2673,2020-03-09,2020-03-09,1
UK1872,2020-03-02,2020-03-02,1
UK4173,2020-03-09,2020-03-09,1
UK2899,2020-03-08,2020-03-08,1
UK1171,2020-03-02,2020-03-02,1
UK5553,2020-03-06,2020-03-06,1
UK2591,2020-03-02,2020-03-02,1
UK2458,2020-04-01,2020-04-01,1
UK4002,2020-04-02,2020-04-02,1
UK4203,2020-04-02,2020-04-02,1
UK5921,2020-03-31,2020-03-31,1
UK5922,2020-04-02,2020-04-02,1
UK4204,2020-04-02,2020-04-02,1
UK2459,2020-03-31,2020-03-31,1
UK5473,2020-03-31,2020-03-31,2
UK4205,2020-03-31,2020-03-31,1
UK4206,2020-03-25,2020-03-25,1
UK4207,2020-03-29,2020-03-29,1
UK4208,2020-04-01,2020-04-01,1
UK4209,2020-03-26,2020-03-26,1
UK4210,2020-03-25,2020-03-25,1
UK1116,2020-03-26,2020-03-26,1
UK2883,2020-04-01,2020-04-01,1
UK4211,2020-03-24,2020-03-24,1
UK1200,2020-04-01,2020-04-01,1
UK2460,2020-03-25,2020-03-25,1
UK5069,2020-03-24,2020-03-24,1
UK5070,2020-04-02,2020-04-02,1
UK4212,2020-04-01,2020-04-01,1
UK5071,2020-03-29,2020-03-29,1
UK4213,2020-04-01,2020-04-01,1
UK895,2020-03-27,2020-03-31,3
UK4214,2020-03-31,2020-03-31,1
UK2884,2020-04-01,2020-04-01,1
UK5072,2020-03-25,2020-03-25,1
UK4215,2020-03-31,2020-03-31,1
UK4216,2020-03-20,2020-03-20,1
UK4217,2020-03-31,2020-03-31,1
UK4218,2020-04-01,2020-04-01,1
UK4219,2020-03-23,2020-03-23,1
UK4220,2020-03-25,2020-03-25,1
UK4221,2020-04-02,2020-04-02,1
UK4222,2020-03-26,2020-03-26,1
UK638,2020-03-25,2020-03-25,2
UK794,2020-03-25,2020-03-31,2
UK5287,2020-03-21,2020-03-21,1
UK5073,2020-04-03,2020-04-03,1
UK4223,2020-03-31,2020-03-31,1
UK2639,2020-03-25,2020-03-25,1
UK4606,2020-03-24,2020-03-24,1
UK704,2020-03-23,2020-03-31,3
UK5074,2020-03-25,2020-03-25,1
UK4224,2020-03-25,2020-03-25,1
UK2565,2020-03-25,2020-03-25,1
UK4225,2020-03-24,2020-03-24,1
UK4226,2020-04-01,2020-04-01,1
UK4227,2020-03-25,2020-03-25,1
UK4607,2020-04-02,2020-04-02,1
UK4228,2020-03-25,2020-03-25,1
UK4229,2020-04-01,2020-04-01,1
UK1958,2020-03-31,2020-03-31,1
UK4230,2020-03-31,2020-03-31,1
UK2590,2020-04-02,2020-04-02,1
UK2461,2020-04-03,2020-04-03,1
UK1919,2020-04-03,2020-04-03,1
UK3985,2020-04-02,2020-04-02,1
UK931,2020-03-31,2020-04-04,5
UK4231,2020-04-02,2020-04-02,1
UK4446,2020-04-01,2020-04-01,1
UK2055,2020-04-02,2020-04-02,1
UK2761,2020-04-01,2020-04-01,1
UK1517,2020-04-03,2020-04-03,1
UK1495,2020-04-03,2020-04-03,1
UK5077,2020-04-03,2020-04-03,1
UK1747,2020-04-01,2020-04-01,1
UK1746,2020-04-04,2020-04-04,1
UK1515,2020-04-04,2020-04-04,1
UK1524,2020-04-04,2020-04-04,1
UK2349,2020-04-04,2020-04-04,1
UK1598,2020-04-04,2020-04-04,1
UK1520,2020-04-04,2020-04-04,1
UK1494,2020-04-04,2020-04-04,1
UK5052,2020-03-23,2020-03-23,1
UK1599,2020-03-22,2020-03-22,1
UK1299,2020-03-21,2020-03-21,1
UK4454,2020-03-21,2020-03-21,1
UK2938,2020-03-21,2020-03-21,1
UK4711,2020-03-21,2020-03-21,1
UK5053,2020-03-22,2020-03-22,1
UK2449,2020-03-23,2020-03-23,1
UK4697,2020-03-21,2020-03-21,1
UK3401,2020-03-20,2020-03-20,1
UK1260,2020-03-20,2020-03-20,1
UK2450,2020-03-22,2020-03-22,1
UK975,2020-03-21,2020-03-21,1
UK3601,2020-03-20,2020-03-20,1
UK860,2020-03-18,2020-03-23,3
UK1402,2020-03-21,2020-03-21,1
UK4175,2020-03-22,2020-03-22,1
UK4176,2020-03-21,2020-03-21,1
UK386,2020-03-07,2020-03-26,4
UK2926,2020-03-22,2020-03-22,1
UK1300,2020-03-21,2020-03-21,1
UK2272,2020-03-21,2020-03-21,1
UK2451,2020-03-21,2020-03-21,1
UK3591,2020-03-22,2020-03-22,1
UK4699,2020-03-22,2020-03-22,1
UK2973,2020-03-20,2020-03-20,1
UK4177,2020-03-21,2020-03-21,1
UK4695,2020-03-22,2020-03-22,1
UK4178,2020-03-21,2020-03-21,1
UK4179,2020-03-22,2020-03-22,1
UK1068,2020-03-13,2020-03-13,1
UK2452,2020-03-21,2020-03-21,1
UK4678,2020-03-23,2020-03-23,1
UK4705,2020-03-20,2020-03-20,1
UK4180,2020-03-23,2020-03-23,1
UK5054,2020-03-23,2020-03-23,1
UK4181,2020-03-23,2020-03-23,1
UK4182,2020-03-23,2020-03-23,1
UK1440,2020-03-21,2020-03-21,1
UK3580,2020-03-20,2020-03-20,1
UK851,2020-03-18,2020-03-23,2
UK946,2020-03-20,2020-03-22,2
UK5202,2020-03-20,2020-03-20,1
UK4183,2020-03-21,2020-03-21,1
UK1441,2020-03-22,2020-03-22,1
UK5056,2020-03-22,2020-03-22,1
UK2721,2020-03-20,2020-03-20,1
UK2977,2020-03-22,2020-03-22,1
UK4184,2020-03-21,2020-03-21,1
UK1185,2020-03-21,2020-03-21,1
UK2177,2020-03-23,2020-03-23,1
UK4186,2020-03-21,2020-03-21,1
UK5284,2020-04-02,2020-04-02,1
UK4187,2020-04-01,2020-04-01,1
UK4188,2020-03-26,2020-03-26,1
UK4189,2020-03-27,2020-03-27,1
UK4190,2020-03-27,2020-03-27,1
UK5507,2020-03-27,2020-03-27,1
UK4191,2020-03-27,2020-03-27,1
UK5061,2020-03-27,2020-03-27,1
UK4192,2020-03-27,2020-03-27,1
UK4193,2020-03-27,2020-03-27,1
UK4194,2020-03-27,2020-03-27,1
UK4195,2020-03-26,2020-03-26,1
UK5285,2020-03-27,2020-03-27,1
UK1660,2020-03-26,2020-03-26,1
UK4196,2020-03-27,2020-03-27,1
UK2456,2020-03-27,2020-03-27,1
UK5063,2020-03-25,2020-03-25,1
UK734,2020-03-16,2020-03-24,2
UK4197,2020-03-27,2020-03-27,1
UK4198,2020-03-26,2020-03-26,1
UK2867,2020-03-27,2020-03-27,1
UK5328,2020-03-27,2020-03-27,1
UK4199,2020-03-24,2020-03-24,1
UK1172,2020-03-27,2020-03-27,1
UK3060,2020-03-27,2020-03-27,1
UK4200,2020-03-27,2020-03-27,1
UK5066,2020-03-26,2020-03-26,1
UK2457,2020-03-27,2020-03-27,1
UK5067,2020-03-28,2020-03-28,1
UK4201,2020-03-27,2020-03-27,1
UK2350,2020-04-01,2020-04-01,1
UK2706,2020-04-02,2020-04-02,1
UK4202,2020-04-01,2020-04-01,1
UK5286,2020-04-01,2020-04-01,1
UK2554,2020-04-01,2020-04-01,1
UK1915,2020-03-26,2020-03-26,1
UK1942,2020-02-27,2020-02-27,1
UK2722,2020-03-07,2020-03-07,1
UK4628,2020-03-25,2020-03-25,1
UK1843,2020-03-25,2020-03-25,1
UK1844,2020-03-24,2020-03-24,1
UK2582,2020-03-25,2020-03-25,1
UK939,2020-03-16,2020-03-16,1
UK4608,2020-03-24,2020-03-24,1
UK4609,2020-03-27,2020-03-27,1
UK1950,2020-03-27,2020-03-27,1
UK5378,2020-03-28,2020-03-28,1
UK2583,2020-03-28,2020-03-28,1
UK4653,2020-03-28,2020-03-28,1
UK2462,2020-03-27,2020-03-27,1
UK5078,2020-03-27,2020-03-27,1
UK2463,2020-03-27,2020-03-27,1
UK2540,2020-03-27,2020-03-27,1
UK5143,2020-03-23,2020-03-23,1
UK1776,2020-03-28,2020-03-28,1
UK4236,2020-03-31,2020-03-31,1
UK5079,2020-03-25,2020-03-25,2
UK4627,2020-03-30,2020-03-30,1
UK4629,2020-03-30,2020-03-30,1
UK4626,2020-03-29,2020-03-29,1
UK4233,2020-04-01,2020-04-01,1
UK2574,2020-04-01,2020-04-01,1
UK4234,2020-04-01,2020-04-01,1
UK1040,2020-03-30,2020-03-31,2
UK5882,2020-03-13,2020-03-31,2
UK1768,2020-04-01,2020-04-01,1
UK4610,2020-04-02,2020-04-02,1
UK4235,2020-04-01,2020-04-01,1
UK940,2020-03-30,2020-03-30,1
UK1500,2020-03-27,2020-03-27,1
UK2541,2020-03-28,2020-03-28,1
UK3055,2020-03-31,2020-03-31,1
UK3848,2020-03-29,2020-03-29,1
UK5873,2020-03-19,2020-04-01,2
UK4238,2020-03-31,2020-03-31,1
UK4239,2020-03-29,2020-03-29,1
UK2602,2020-03-31,2020-03-31,1
UK4240,2020-03-30,2020-03-30,1
UK4241,2020-04-01,2020-04-01,1
UK5290,2020-03-30,2020-03-30,1
UK2672,2020-03-31,2020-03-31,1
UK1722,2020-03-31,2020-03-31,1
UK4243,2020-03-31,2020-03-31,1
UK2910,2020-03-30,2020-03-30,1
UK5288,2020-03-23,2020-03-23,1
UK2465,2020-03-23,2020-03-23,1
UK5075,2020-03-25,2020-03-25,1
UK1661,2020-03-23,2020-03-23,1
UK5289,2020-03-25,2020-03-25,1
UK2466,2020-03-23,2020-03-23,1
UK1982,2020-03-24,2020-03-24,1
UK4611,2020-03-26,2020-03-26,1
UK1925,2020-03-31,2020-03-31,1
UK4612,2020-03-31,2020-03-31,1
UK4261,2020-03-23,2020-03-23,1
UK5081,2020-03-23,2020-03-23,1
UK5082,2020-03-20,2020-03-20,1
UK4262,2020-03-12,2020-03-12,1
UK4614,2020-03-22,2020-03-22,1
UK4263,2020-03-27,2020-03-27,1
UK1847,2020-03-21,2020-03-21,1
UK2763,2020-03-18,2020-03-18,1
UK4264,2020-03-24,2020-03-24,1
UK4265,2020-03-20,2020-03-20,1
UK4266,2020-03-27,2020-03-27,1
UK2469,2020-03-22,2020-03-22,1
UK2470,2020-03-22,2020-03-22,1
UK4267,2020-03-19,2020-03-19,1
UK5085,2020-03-12,2020-03-12,1
UK4615,2020-03-22,2020-03-22,1
UK4268,2020-03-18,2020-03-18,1
UK2868,2020-03-18,2020-03-18,1
UK728,2020-03-19,2020-03-27,3
UK2471,2020-03-22,2020-03-22,1
UK1444,2020-03-12,2020-03-12,1
UK1098,2020-03-18,2020-03-18,1
UK2472,2020-03-20,2020-03-20,1
UK5087,2020-03-19,2020-03-19,1
UK4269,2020-03-18,2020-03-18,1
UK4270,2020-03-25,2020-03-25,1
UK2473,2020-03-18,2020-03-18,1
UK2474,2020-03-18,2020-03-18,1
UK4271,2020-03-20,2020-03-20,1
UK4272,2020-03-22,2020-03-22,1
UK4644,2020-03-31,2020-03-31,1
UK2659,2020-03-31,2020-03-31,1
UK4613,2020-03-29,2020-03-29,1
UK4245,2020-03-29,2020-03-29,1
UK1939,2020-03-30,2020-03-30,1
UK4246,2020-03-31,2020-03-31,1
UK4247,2020-03-28,2020-03-28,1
UK5291,2020-03-28,2020-03-28,1
UK2589,2020-03-28,2020-03-28,1
UK663,2020-03-31,2020-03-31,1
UK4249,2020-03-31,2020-03-31,1
UK4250,2020-03-23,2020-03-23,1
UK1442,2020-03-23,2020-03-23,1
UK5203,2020-03-25,2020-03-25,1
UK4499,2020-03-25,2020-03-25,1
UK2467,2020-03-26,2020-03-26,1
UK2610,2020-03-28,2020-03-28,1
UK4251,2020-03-23,2020-03-23,1
UK1443,2020-03-25,2020-03-25,1
UK1914,2020-03-24,2020-03-24,1
UK4252,2020-03-23,2020-03-23,1
UK4253,2020-03-27,2020-03-27,1
UK3030,2020-03-25,2020-03-25,1
UK4255,2020-03-23,2020-03-23,1
UK5874,2020-03-17,2020-03-27,2
UK4256,2020-03-26,2020-03-26,1
UK5923,2020-03-25,2020-03-25,1
UK4257,2020-03-30,2020-03-30,1
UK3061,2020-03-30,2020-03-30,1
UK4258,2020-03-23,2020-03-23,1
UK4259,2020-03-19,2020-03-19,1
UK978,2020-03-27,2020-03-27,1
UK4260,2020-03-23,2020-03-23,1
UK2468,2020-03-25,2020-03-25,1
UK2174,2020-03-29,2020-03-29,1
UK2175,2020-03-29,2020-03-29,1
UK1446,2020-03-28,2020-03-28,1
UK4274,2020-03-30,2020-03-30,1
UK2477,2020-03-29,2020-03-29,1
UK2478,2020-03-29,2020-03-29,1
UK1301,2020-03-23,2020-03-23,1
UK1447,2020-03-24,2020-03-24,1
UK4646,2020-03-24,2020-03-24,1
UK1050,2020-03-25,2020-03-25,1
UK2475,2020-03-22,2020-03-22,1
UK1941,2020-03-23,2020-03-23,1
UK1445,2020-03-26,2020-03-26,1
UK4273,2020-03-26,2020-03-26,1
UK2476,2020-03-23,2020-03-23,1
UK2937,2020-03-26,2020-03-26,1
UK4637,2020-03-30,2020-03-30,1
UK1069,2020-03-30,2020-03-30,1
UK4491,2020-03-30,2020-03-30,1
UK2479,2020-03-21,2020-03-21,1
UK2480,2020-03-22,2020-03-22,1
UK2481,2020-03-22,2020-03-22,1
UK2889,2020-03-25,2020-03-25,1
UK5875,2020-03-18,2020-03-24,2
UK4707,2020-03-24,2020-03-24,1
UK5088,2020-03-24,2020-03-24,1
UK4289,2020-03-29,2020-03-29,1
UK4290,2020-03-29,2020-03-29,1
UK1134,2020-03-29,2020-03-29,1
UK2484,2020-03-29,2020-03-29,1
UK4291,2020-03-20,2020-03-20,1
UK1927,2020-03-20,2020-03-20,1
UK976,2020-03-18,2020-03-20,2
UK1672,2020-03-19,2020-03-19,1
UK4292,2020-03-20,2020-03-20,1
UK3844,2020-03-19,2020-03-19,1
UK2678,2020-03-20,2020-03-20,1
UK4286,2020-03-25,2020-03-25,1
UK4287,2020-03-25,2020-03-25,1
UK4288,2020-03-25,2020-03-25,1
UK5924,2020-03-25,2020-03-25,1
UK2485,2020-03-25,2020-03-25,1
UK176,2020-03-25,2020-03-25,1
UK4649,2020-03-25,2020-03-25,1
UK1750,2020-03-31,2020-03-31,1
UK1550,2020-03-31,2020-03-31,1
UK4275,2020-03-18,2020-03-18,1
UK5089,2020-03-22,2020-03-22,1
UK4276,2020-03-22,2020-03-22,1
UK1448,2020-03-18,2020-03-18,1
UK1173,2020-03-04,2020-03-04,1
UK4704,2020-03-18,2020-03-18,1
UK2885,2020-03-13,2020-03-13,1
UK4616,2020-03-20,2020-03-20,1
UK2935,2020-03-22,2020-03-22,1
UK4617,2020-03-30,2020-03-30,1
UK611,2020-03-02,2020-03-13,3
UK1983,2020-03-02,2020-03-02,1
UK1600,2020-03-14,2020-03-14,1
UK1648,2020-03-21,2020-03-21,1
UK2991,2020-03-19,2020-03-19,1
UK1449,2020-03-16,2020-03-16,1
UK5076,2020-03-22,2020-03-22,1
UK4383,2020-03-09,2020-03-09,1
UK5292,2020-03-22,2020-03-22,1
UK5876,2020-03-17,2020-03-20,2
UK3589,2020-03-21,2020-03-21,1
UK1984,2020-03-04,2020-03-04,1
UK4514,2020-03-11,2020-03-11,1
UK4277,2020-03-21,2020-03-21,1
UK1450,2020-03-18,2020-03-18,1
UK3585,2020-03-22,2020-03-22,1
UK4687,2020-03-20,2020-03-20,1
UK1070,2020-03-22,2020-03-22,1
UK1985,2020-03-03,2020-03-03,1
UK1897,2020-03-11,2020-03-11,1
UK4278,2020-03-19,2020-03-19,1
UK4279,2020-03-21,2020-03-21,1
UK3588,2020-03-18,2020-03-18,1
UK1451,2020-03-17,2020-03-17,1
UK2482,2020-03-03,2020-03-03,1
UK1092,2020-03-13,2020-03-13,1
UK2483,2020-03-18,2020-03-18,1
UK1671,2020-03-23,2020-03-23,1
UK4280,2020-03-21,2020-03-21,1
UK1453,2020-03-22,2020-03-22,1
UK3625,2020-03-21,2020-03-21,1
UK4282,2020-03-23,2020-03-23,1
UK4710,2020-03-13,2020-03-13,1
UK5925,2020-03-14,2020-03-14,1
UK4283,2020-03-18,2020-03-18,1
UK3001,2020-03-20,2020-03-20,1
UK1186,2020-03-18,2020-03-18,1
UK3287,2020-03-21,2020-03-21,1
UK4428,2020-03-14,2020-03-14,1
UK1614,2020-03-28,2020-03-28,1
UK2487,2020-03-30,2020-03-30,1
UK2578,2020-03-28,2020-03-28,1
UK4298,2020-03-28,2020-03-28,1
UK4632,2020-03-22,2020-03-22,1
UK1907,2020-03-24,2020-03-24,1
UK1924,2020-03-28,2020-03-28,1
UK1943,2020-03-27,2020-03-27,1
UK3038,2020-03-27,2020-03-27,1
UK1935,2020-03-29,2020-03-29,1
UK1922,2020-03-26,2020-03-26,1
UK5513,2020-03-17,2020-03-17,1
UK4299,2020-03-23,2020-03-23,1
UK4300,2020-03-29,2020-03-29,1
UK4301,2020-03-28,2020-03-28,2
UK4302,2020-03-28,2020-03-28,1
UK4303,2020-03-28,2020-03-28,1
UK4429,2020-03-28,2020-03-28,2
UK4304,2020-03-27,2020-03-27,1
UK4305,2020-03-28,2020-03-28,1
UK1662,2020-03-29,2020-03-29,1
UK1201,2020-03-28,2020-03-28,1
UK2488,2020-03-27,2020-03-27,1
UK1302,2020-03-27,2020-03-27,1
UK4306,2020-03-27,2020-03-27,1
UK2489,2020-03-28,2020-03-28,1
UK4307,2020-03-27,2020-03-27,1
UK4308,2020-03-27,2020-03-27,1
UK4309,2020-03-28,2020-03-28,1
UK4310,2020-03-28,2020-03-28,1
UK4311,2020-03-27,2020-03-27,1
UK4312,2020-03-27,2020-03-27,1
UK4313,2020-03-29,2020-03-29,1
UK2686,2020-03-28,2020-03-28,1
UK2608,2020-03-28,2020-03-28,1
UK4630,2020-03-28,2020-03-28,1
UK1601,2020-03-29,2020-03-29,1
UK4315,2020-03-26,2020-03-26,1
UK2490,2020-03-27,2020-03-27,1
UK4316,2020-03-28,2020-03-28,1
UK4317,2020-03-27,2020-03-27,1
UK2630,2020-03-28,2020-03-28,1
UK4318,2020-03-26,2020-03-26,1
UK1668,2020-03-28,2020-03-28,1
UK4319,2020-03-27,2020-03-27,1
UK4320,2020-03-27,2020-03-27,1
UK5554,2020-03-23,2020-03-23,1
UK648,2020-03-12,2020-03-22,2
UK4472,2020-03-22,2020-03-22,1
UK4321,2020-03-25,2020-03-25,1
UK1310,2020-03-25,2020-03-25,1
UK1454,2020-03-25,2020-03-25,1
UK1455,2020-03-21,2020-03-21,1
UK941,2020-03-25,2020-03-25,1
UK1765,2020-03-25,2020-03-25,1
UK1986,2020-03-19,2020-03-19,1
UK4293,2020-03-19,2020-03-19,1
UK584,2020-03-20,2020-03-20,1
UK4294,2020-03-19,2020-03-19,1
UK5899,2020-03-20,2020-03-20,1
UK2252,2020-03-18,2020-03-18,1
UK1317,2020-03-20,2020-03-20,1
UK5204,2020-03-19,2020-03-19,1
UK1850,2020-03-19,2020-03-19,1
UK5926,2020-03-19,2020-03-19,1
UK1456,2020-03-18,2020-03-18,1
UK5112,2020-03-20,2020-03-20,1
UK803,2020-03-20,2020-03-20,1
UK1781,2020-03-26,2020-03-26,1
UK2486,2020-03-12,2020-03-12,3
UK1989,2020-03-16,2020-03-16,1
UK5877,2020-03-14,2020-03-16,2
UK4618,2020-03-16,2020-03-16,1
UK1175,2020-03-12,2020-03-12,1
UK1457,2020-03-27,2020-03-27,1
UK1127,2020-03-30,2020-03-30,1
UK1128,2020-03-30,2020-03-30,1
UK2076,2020-03-30,2020-03-30,1
UK1851,2020-03-30,2020-03-30,1
UK1125,2020-03-30,2020-03-30,1
UK1737,2020-03-30,2020-03-30,1
UK1126,2020-03-29,2020-03-29,1
UK1123,2020-03-29,2020-03-29,1
UK4296,2020-03-30,2020-03-30,1
UK1752,2020-03-30,2020-03-30,1
UK1458,2020-03-30,2020-03-30,1
UK1120,2020-03-30,2020-03-30,1
UK2491,2020-03-20,2020-03-20,1
UK2638,2020-03-19,2020-03-19,1
UK5878,2020-03-11,2020-03-17,2
UK4645,2020-03-18,2020-03-18,1
UK4322,2020-03-20,2020-03-20,1
UK4323,2020-03-25,2020-03-25,1
UK1320,2020-03-20,2020-03-20,1
UK4324,2020-03-25,2020-03-25,1
UK4325,2020-03-25,2020-03-25,1
UK4326,2020-03-20,2020-03-20,1
UK1780,2020-03-26,2020-03-26,1
UK2556,2020-03-28,2020-03-28,1
UK1124,2020-03-28,2020-03-28,1
UK2766,2020-03-28,2020-03-28,1
UK2492,2020-03-28,2020-03-28,1
UK2089,2020-03-28,2020-03-28,1
UK2677,2020-03-25,2020-03-25,1
UK1744,2020-03-26,2020-03-26,1
UK593,2020-03-27,2020-03-27,1
UK1732,2020-03-26,2020-03-26,1
UK2240,2020-03-27,2020-03-27,1
UK1852,2020-03-27,2020-03-27,1
UK1640,2020-03-27,2020-03-27,1
UK2289,2020-03-26,2020-03-26,1
UK2584,2020-03-28,2020-03-28,1
UK1748,2020-03-27,2020-03-27,1
UK1875,2020-03-27,2020-03-27,1
UK416,2020-03-27,2020-03-27,1
UK2542,2020-03-25,2020-03-26,2
UK2543,2020-03-26,2020-03-26,1
UK1048,2020-03-25,2020-03-25,1
UK1303,2020-03-19,2020-03-19,1
UK2723,2020-03-12,2020-03-12,1
UK4620,2020-03-12,2020-03-12,1
UK2495,2020-03-16,2020-03-16,1
UK4330,2020-03-14,2020-03-14,1
UK3576,2020-03-14,2020-03-14,1
UK1461,2020-03-16,2020-03-16,1
UK5879,2020-03-10,2020-03-13,2
UK4331,2020-03-13,2020-03-13,1
UK1304,2020-03-16,2020-03-16,2
UK4621,2020-03-17,2020-03-17,1
UK4683,2020-03-15,2020-03-15,1
UK838,2020-03-13,2020-03-13,1
UK4332,2020-03-15,2020-03-15,1
UK2496,2020-03-16,2020-03-16,1
UK5205,2020-03-13,2020-03-13,1
UK4677,2020-03-17,2020-03-17,1
UK1462,2020-03-14,2020-03-14,1
UK1047,2020-03-13,2020-03-13,1
UK3603,2020-03-13,2020-03-13,1
UK2268,2020-03-16,2020-03-16,1
UK4700,2020-03-14,2020-03-14,1
UK3609,2020-03-12,2020-03-12,1
UK4622,2020-03-16,2020-03-16,1
UK4623,2020-03-13,2020-03-13,1
UK4686,2020-03-15,2020-03-15,1
UK4682,2020-03-16,2020-03-16,1
UK2497,2020-03-12,2020-03-12,1
UK4479,2020-03-16,2020-03-16,1
UK4327,2020-03-25,2020-03-25,1
UK4619,2020-03-25,2020-03-25,1
UK4328,2020-03-25,2020-03-25,1
UK5927,2020-03-18,2020-03-18,1
UK1459,2020-03-17,2020-03-17,1
UK1953,2020-03-12,2020-03-12,1
UK3205,2020-03-13,2020-03-17,2
UK2886,2020-03-17,2020-03-17,1
UK1611,2020-03-17,2020-03-17,1
UK4329,2020-03-16,2020-03-16,1
UK2494,2020-03-17,2020-03-17,1
UK4450,2020-03-17,2020-03-17,1
UK780,2020-03-09,2020-03-16,4
UK1460,2020-03-17,2020-03-17,1
UK907,2020-03-22,2020-03-25,2
UK5293,2020-03-24,2020-03-24,1
UK3040,2020-03-25,2020-03-25,1
UK695,2020-03-18,2020-03-26,2
UK3039,2020-03-24,2020-03-24,1
UK1895,2020-03-24,2020-03-24,1
UK2544,2020-03-24,2020-03-24,1
UK2498,2020-03-18,2020-03-18,1
UK1202,2020-03-19,2020-03-19,1
UK4333,2020-03-17,2020-03-17,1
UK2869,2020-03-19,2020-03-19,1
UK5294,2020-03-19,2020-03-19,1
UK5206,2020-03-17,2020-03-17,1
UK2579,2020-03-19,2020-03-19,1
UK1045,2020-03-16,2020-03-16,1
UK1898,2020-03-19,2020-03-19,1
UK2785,2020-03-19,2020-03-19,1
UK4335,2020-03-18,2020-03-18,1
UK4430,2020-03-18,2020-03-18,1
UK690,2020-03-18,2020-03-18,1
UK4336,2020-03-18,2020-03-18,1
UK5144,2020-03-16,2020-03-16,1
UK1769,2020-03-18,2020-03-18,1
UK1612,2020-03-18,2020-03-18,1
UK4337,2020-03-17,2020-03-17,1
UK2500,2020-03-17,2020-03-17,1
UK4338,2020-03-18,2020-03-18,1
UK1993,2020-03-17,2020-03-17,1
UK1853,2020-03-18,2020-03-18,1
UK2501,2020-03-18,2020-03-18,1
UK1854,2020-03-19,2020-03-19,1
UK208,2020-03-18,2020-03-18,1
UK2661,2020-03-17,2020-03-17,1
UK1464,2020-03-17,2020-03-17,1
UK2502,2020-03-24,2020-03-24,1
UK4339,2020-03-17,2020-03-17,1
UK5880,2020-03-13,2020-03-19,2
UK4340,2020-03-18,2020-03-18,1
UK270,2020-03-04,2020-03-18,4
UK4341,2020-03-18,2020-03-18,1
UK1664,2020-03-18,2020-03-18,1
UK4342,2020-03-18,2020-03-18,1
UK4343,2020-03-19,2020-03-19,1
UK5136,2020-03-17,2020-03-17,1
UK2503,2020-03-18,2020-03-18,1
UK1992,2020-03-18,2020-03-18,1
UK315,2020-03-17,2020-03-17,1
UK5139,2020-03-13,2020-03-13,1
UK4445,2020-03-24,2020-03-24,1
UK1602,2020-03-24,2020-03-24,1
UK4457,2020-03-23,2020-03-23,1
UK2596,2020-03-23,2020-03-23,1
UK4431,2020-03-23,2020-03-23,1
UK2631,2020-03-12,2020-03-12,1
UK2605,2020-03-12,2020-03-12,1
UK2951,2020-03-12,2020-03-12,1
UK2176,2020-03-14,2020-03-14,1
UK2901,2020-03-12,2020-03-12,1
UK4384,2020-03-11,2020-03-11,1
UK1994,2020-03-11,2020-03-11,1
UK4346,2020-03-14,2020-03-14,1
UK5146,2020-03-14,2020-03-14,1
UK4347,2020-03-15,2020-03-15,1
UK1465,2020-03-22,2020-03-22,1
UK4512,2020-03-22,2020-03-22,1
UK1259,2020-03-20,2020-03-20,1
UK1466,2020-03-22,2020-03-22,1
UK1467,2020-03-21,2020-03-21,1
UK4348,2020-03-21,2020-03-21,1
UK1742,2020-03-22,2020-03-22,1
UK4510,2020-03-22,2020-03-22,1
UK1673,2020-03-09,2020-03-09,1
UK5258,2020-03-17,2020-03-17,1
UK4344,2020-03-17,2020-03-17,1
UK2504,2020-03-16,2020-03-16,1
UK1043,2020-03-16,2020-03-17,2
UK5142,2020-03-16,2020-03-16,1
UK4641,2020-03-17,2020-03-17,1
UK5928,2020-03-10,2020-03-10,1
UK1308,2020-03-16,2020-03-16,1
UK4345,2020-03-16,2020-03-16,1
UK1306,2020-03-17,2020-03-17,1
UK1944,2020-03-07,2020-03-07,1
UK4432,2020-03-17,2020-03-17,1
UK2505,2020-03-16,2020-03-16,1
UK4349,2020-03-19,2020-03-19,1
UK4907,2020-03-10,2020-03-10,1
UK4385,2020-03-06,2020-03-06,1
UK4386,2020-03-10,2020-03-10,1
UK1996,2020-03-09,2020-03-09,1
UK2779,2020-03-11,2020-03-11,1
UK4387,2020-03-06,2020-03-06,1
UK1347,2020-03-10,2020-03-10,1
UK4390,2020-03-02,2020-03-02,1
UK1468,2020-03-09,2020-03-09,1
UK1997,2020-03-01,2020-03-01,1
UK2887,2020-03-12,2020-03-12,1
UK4624,2020-03-11,2020-03-11,1
UK1702,2020-03-13,2020-03-13,1
UK4625,2020-03-13,2020-03-13,1
UK1469,2020-03-10,2020-03-10,1
UK4389,2020-03-05,2020-03-05,1
UK5227,2020-03-09,2020-03-09,1
UK953,2020-03-10,2020-03-12,3
UK2963,2020-03-09,2020-03-09,1
